"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"6014",2,5,2,1,"2016-05-02","AA",19805,489,"PHX","AZ",851,847,-4,0,0,-1,"0800-0859",28,915,1535,3,1556,1538,0,0,-2,"1500-1559",0,"",0,245,231,200,1814,8,1,0
"6015",2,5,2,1,"2016-05-02","AA",19805,1904,"CLT","NC",800,757,-3,0,0,-1,"0800-0859",13,810,905,7,927,912,0,0,-1,"0900-0959",0,"",0,87,75,55,366,2,1,1
"6016",2,5,2,1,"2016-05-02","AA",19805,1677,"CLT","NC",950,1005,15,15,1,1,"0900-0959",23,1028,1129,4,1120,1133,13,0,0,"1100-1159",0,"",0,90,88,61,366,2,1,1
"6017",2,5,2,1,"2016-05-02","AA",19805,1705,"PHL","PA",1605,1559,-6,0,0,-1,"1600-1659",23,1622,1711,6,1726,1717,0,0,-1,"1700-1759",0,"",0,81,78,49,268,2,0,0
"6018",2,5,2,1,"2016-05-02","AA",19805,1745,"CLT","NC",1640,1727,47,47,1,3,"1600-1659",32,1759,1900,4,1806,1904,58,1,3,"1800-1859",0,"",0,86,97,61,366,2,0,0
"6019",2,5,2,1,"2016-05-02","AA",19805,1815,"CLT","NC",1140,1345,125,125,1,8,"1100-1159",16,1401,1501,4,1309,1505,116,1,7,"1300-1359",0,"",0,89,80,60,366,2,1,0
"6020",2,5,2,1,"2016-05-02","AA",19805,1842,"CLT","NC",1318,1316,-2,0,0,-1,"1300-1359",23,1339,1441,4,1443,1445,2,0,0,"1400-1459",0,"",0,85,89,62,366,2,0,0
"6021",2,5,2,1,"2016-05-02","B6",20409,1285,"BOS","MA",630,620,-10,0,0,-1,"0600-0659",13,633,805,5,823,810,0,0,-1,"0800-0859",0,"",0,113,110,92,496,2,1,1
"6022",2,5,2,1,"2016-05-02","B6",20409,1485,"BOS","MA",825,826,1,1,0,0,"0800-0859",11,837,1007,4,1017,1011,0,0,-1,"1000-1059",0,"",0,112,105,90,496,2,1,1
"6023",2,5,2,1,"2016-05-02","B6",20409,1585,"BOS","MA",1510,1509,-1,0,0,-1,"1500-1559",11,1520,1653,4,1700,1657,0,0,-1,"1700-1759",0,"",0,110,108,93,496,2,0,0
"6024",2,5,2,1,"2016-05-02","DL",19790,2198,"ATL","GA",726,720,-6,0,0,-1,"0700-0759",20,740,851,9,902,900,0,0,-1,"0900-0959",0,"",0,96,100,71,526,3,1,1
"6025",2,5,2,1,"2016-05-02","DL",19790,1462,"ATL","GA",1515,1513,-2,0,0,-1,"1500-1559",26,1539,1650,6,1700,1656,0,0,-1,"1700-1759",0,"",0,105,103,71,526,3,0,0
"6026",2,5,2,1,"2016-05-02","DL",19790,1599,"ATL","GA",1050,1050,0,0,0,0,"1000-1059",17,1107,1223,3,1233,1226,0,0,-1,"1200-1259",0,"",0,103,96,76,526,3,1,0
"6027",2,5,2,1,"2016-05-02","DL",19790,2347,"ATL","GA",1244,1308,24,24,1,1,"1200-1259",10,1318,1431,3,1424,1434,10,0,0,"1400-1459",0,"",0,100,86,73,526,3,0,0
"6028",2,5,2,1,"2016-05-02","WN",19393,281,"ATL","GA",825,826,1,1,0,0,"0800-0859",21,847,956,6,1010,1002,0,0,-1,"1000-1059",0,"",0,105,96,69,526,3,1,1
"6029",2,5,2,1,"2016-05-02","WN",19393,1710,"HOU","TX",1135,1134,-1,0,0,-1,"1100-1159",14,1148,1500,5,1515,1505,0,0,-1,"1500-1559",0,"",0,160,151,132,1131,5,1,0
"6030",2,5,2,1,"2016-05-02","WN",19393,873,"MDW","IL",1535,1534,-1,0,0,-1,"1500-1559",8,1542,1736,11,1750,1747,0,0,-1,"1700-1759",0,"",0,75,73,54,402,2,0,0
"6031",2,5,2,1,"2016-05-02","WN",19393,2903,"MDW","IL",1320,1318,-2,0,0,-1,"1300-1359",14,1332,1527,6,1540,1533,0,0,-1,"1500-1559",0,"",0,80,75,55,402,2,0,0
"6032",2,5,2,1,"2016-05-02","WN",19393,4024,"MDW","IL",705,713,8,8,0,0,"0700-0759",8,721,915,4,925,919,0,0,-1,"0900-0959",0,"",0,80,66,54,402,2,1,1
"6033",2,5,2,1,"2016-05-02","WN",19393,2403,"BWI","MD",1605,1606,1,1,0,0,"1600-1659",12,1618,1657,6,1700,1703,3,0,0,"1700-1759",0,"",0,55,57,39,210,1,0,0
"6034",2,5,2,1,"2016-05-02","WN",19393,3820,"BWI","MD",1035,1033,-2,0,0,-1,"1000-1059",11,1044,1122,4,1135,1126,0,0,-1,"1100-1159",0,"",0,60,53,38,210,1,1,1
"6035",2,5,2,1,"2016-05-02","WN",19393,4,"DAL","TX",835,845,10,10,0,0,"0800-0859",15,900,1202,5,1210,1207,0,0,-1,"1200-1259",0,"",0,155,142,122,1060,5,1,0
"6036",2,5,2,1,"2016-05-02","WN",19393,296,"TPA","FL",1515,1511,-4,0,0,-1,"1500-1559",13,1524,1731,5,1735,1736,1,0,0,"1700-1759",0,"",0,140,145,127,873,4,0,0
"6037",2,5,2,1,"2016-05-02","WN",19393,3378,"TPA","FL",1155,1154,-1,0,0,-1,"1100-1159",7,1201,1357,5,1410,1402,0,0,-1,"1400-1459",0,"",0,135,128,116,873,4,1,0
"6038",2,5,2,1,"2016-05-02","WN",19393,3727,"TPA","FL",835,834,-1,0,0,-1,"0800-0859",11,845,1045,4,1055,1049,0,0,-1,"1000-1059",0,"",0,140,135,120,873,4,1,1
"6039",2,5,2,1,"2016-05-02","WN",19393,3227,"LAS","NV",1745,1746,1,1,0,0,"1700-1759",10,1756,28,4,55,32,0,0,-2,"0001-0559",0,"",0,250,226,212,1910,8,0,1
"6040",2,5,2,1,"2016-05-02","WN",19393,3327,"LAS","NV",930,950,20,20,1,1,"0900-0959",14,1004,1638,5,1640,1643,3,0,0,"1600-1659",0,"",0,250,233,214,1910,8,1,0
"6041",2,5,2,1,"2016-05-02","WN",19393,3131,"MCO","FL",1330,1330,0,0,0,0,"1300-1359",7,1337,1531,5,1545,1536,0,0,-1,"1500-1559",0,"",0,135,126,114,834,4,0,0
"6042",2,5,2,1,"2016-05-02","WN",19393,3333,"MCO","FL",1010,1007,-3,0,0,-1,"1000-1059",17,1024,1218,4,1225,1222,0,0,-1,"1200-1259",0,"",0,135,135,114,834,4,1,0
"6043",2,5,2,1,"2016-05-02","WN",19393,3875,"MCO","FL",735,732,-3,0,0,-1,"0700-0759",13,745,939,8,950,947,0,0,-1,"0900-0959",0,"",0,135,135,114,834,4,1,1
"6044",2,5,2,1,"2016-05-02","WN",19393,2153,"RSW","FL",1500,1459,-1,0,0,-1,"1500-1559",11,1510,1720,5,1730,1725,0,0,-1,"1700-1759",0,"",0,150,146,130,966,4,0,0
"6045",2,5,2,1,"2016-05-02","UA",19977,734,"ORD","IL",1414,1412,-2,0,0,-1,"1400-1459",21,1433,1635,6,1645,1641,0,0,-1,"1600-1659",0,"",0,91,89,62,413,2,0,0
"6046",2,5,2,1,"2016-05-02","OO",20304,3012,"ORD","IL",1155,1154,-1,0,0,-1,"1100-1159",21,1215,1413,6,1419,1419,0,0,0,"1400-1459",0,"",0,84,85,58,413,2,1,0
"6047",2,5,2,1,"2016-05-02","OO",20304,5783,"IAH","TX",1015,1012,-3,0,0,-1,"1000-1059",32,1044,1359,9,1403,1408,5,0,0,"1400-1459",0,"",0,168,176,135,1117,5,1,0
"6048",2,5,2,1,"2016-05-02","UA",19977,648,"DEN","CO",945,939,-6,0,0,-1,"0900-0959",16,955,1428,3,1447,1431,0,0,-2,"1400-1459",0,"",0,182,172,153,1290,6,1,0
"6119",2,5,4,3,"2016-05-04","DL",19790,1221,"ATL","GA",1400,1356,-4,0,0,-1,"1400-1459",17,1413,1527,4,1540,1531,0,0,-1,"1500-1559",0,"",0,100,95,74,526,3,0,0
"6120",2,5,4,3,"2016-05-04","DL",19790,1295,"ATL","GA",908,909,1,1,0,0,"0900-0959",17,926,1038,4,1043,1042,0,0,-1,"1000-1059",0,"",0,95,93,72,526,3,1,1
"6121",2,5,4,3,"2016-05-04","DL",19790,1462,"ATL","GA",1515,1512,-3,0,0,-1,"1500-1559",24,1536,1645,6,1700,1651,0,0,-1,"1700-1759",0,"",0,105,99,69,526,3,0,0
"6122",2,5,4,3,"2016-05-04","DL",19790,2198,"ATL","GA",726,724,-2,0,0,-1,"0700-0759",15,739,849,6,902,855,0,0,-1,"0900-0959",0,"",0,96,91,70,526,3,1,1
"6123",2,5,4,3,"2016-05-04","DL",19790,2347,"ATL","GA",1244,1241,-3,0,0,-1,"1200-1259",15,1256,1409,4,1424,1413,0,0,-1,"1400-1459",0,"",0,100,92,73,526,3,0,0
"6124",2,5,4,3,"2016-05-04","DL",19790,1599,"ATL","GA",1050,1105,15,15,1,1,"1000-1059",21,1126,1240,4,1233,1244,11,0,0,"1200-1259",0,"",0,103,99,74,526,3,1,0
"6125",2,5,4,3,"2016-05-04","EV",20366,3701,"EWR","NJ",700,653,-7,0,0,-1,"0700-0759",19,712,813,5,830,818,0,0,-1,"0800-0859",0,"",0,90,85,61,319,2,1,1
"6126",2,5,4,3,"2016-05-04","EV",20366,3768,"EWR","NJ",1305,1315,10,10,0,0,"1300-1359",16,1331,1424,5,1437,1429,0,0,-1,"1400-1459",0,"",0,92,74,53,319,2,0,0
"6127",2,5,4,3,"2016-05-04","EV",20366,4171,"ORD","IL",1035,1031,-4,0,0,-1,"1000-1059",11,1042,1245,7,1302,1252,0,0,-1,"1300-1359",0,"",0,87,81,63,413,2,1,0
"6128",2,5,4,3,"2016-05-04","AA",19805,1252,"DFW","TX",715,735,20,20,1,1,"0700-0759",13,748,1106,5,1054,1111,17,1,1,"1000-1059",0,"",0,159,156,138,1067,5,1,1
"6129",2,5,4,3,"2016-05-04","AA",19805,1426,"DFW","TX",1050,1119,29,29,1,1,"1000-1059",10,1129,1451,5,1430,1456,26,1,1,"1400-1459",0,"",0,160,157,142,1067,5,1,0
"6130",2,5,4,3,"2016-05-04","AA",19805,2458,"DFW","TX",1335,1329,-6,0,0,-1,"1300-1359",13,1342,1700,3,1710,1703,0,0,-1,"1700-1759",0,"",0,155,154,138,1067,5,0,0
"6131",2,5,4,3,"2016-05-04","AA",19805,489,"PHX","AZ",851,844,-7,0,0,-1,"0800-0859",24,908,1546,4,1556,1550,0,0,-1,"1500-1559",0,"",0,245,246,218,1814,8,1,0
"6132",2,5,4,3,"2016-05-04","AA",19805,1677,"CLT","NC",950,943,-7,0,0,-1,"0900-0959",24,1007,1104,4,1120,1108,0,0,-1,"1100-1159",0,"",0,90,85,57,366,2,1,1
"6133",2,5,4,3,"2016-05-04","AA",19805,1815,"CLT","NC",1140,1133,-7,0,0,-1,"1100-1159",12,1145,1239,4,1309,1243,0,0,-2,"1300-1359",0,"",0,89,70,54,366,2,1,0
"6134",2,5,4,3,"2016-05-04","AA",19805,1842,"CLT","NC",1318,1356,38,38,1,2,"1300-1359",13,1409,1507,3,1443,1510,27,1,1,"1400-1459",0,"",0,85,74,58,366,2,0,0
"6135",2,5,4,3,"2016-05-04","AA",19805,1904,"CLT","NC",800,750,-10,0,0,-1,"0800-0859",21,811,905,4,927,909,0,0,-2,"0900-0959",0,"",0,87,79,54,366,2,1,1
"6136",2,5,4,3,"2016-05-04","B6",20409,1285,"BOS","MA",625,620,-5,0,0,-1,"0600-0659",14,634,752,5,808,757,0,0,-1,"0800-0859",0,"",0,103,97,78,496,2,1,1
"6137",2,5,4,3,"2016-05-04","B6",20409,1485,"BOS","MA",845,839,-6,0,0,-1,"0800-0859",9,848,1007,4,1028,1011,0,0,-2,"1000-1059",0,"",0,103,92,79,496,2,1,1
"6138",2,5,4,3,"2016-05-04","WN",19393,3327,"LAS","NV",930,940,10,10,0,0,"0900-0959",10,950,1634,6,1640,1640,0,0,0,"1600-1659",0,"",0,250,240,224,1910,8,1,0
"6139",2,5,4,3,"2016-05-04","WN",19393,3131,"MCO","FL",1330,1408,38,38,1,2,"1300-1359",17,1425,1609,6,1545,1615,30,1,2,"1500-1559",0,"",0,135,127,104,834,4,0,0
"6140",2,5,4,3,"2016-05-04","WN",19393,3333,"MCO","FL",1010,1007,-3,0,0,-1,"1000-1059",12,1019,1206,9,1225,1215,0,0,-1,"1200-1259",0,"",0,135,128,107,834,4,1,0
"6141",2,5,4,3,"2016-05-04","WN",19393,3875,"MCO","FL",735,730,-5,0,0,-1,"0700-0759",14,744,928,5,950,933,0,0,-2,"0900-0959",0,"",0,135,123,104,834,4,1,1
"6142",2,5,4,3,"2016-05-04","WN",19393,281,"ATL","GA",825,821,-4,0,0,-1,"0800-0859",19,840,951,11,1010,1002,0,0,-1,"1000-1059",0,"",0,105,101,71,526,3,1,1
"6143",2,5,4,3,"2016-05-04","WN",19393,2403,"BWI","MD",1605,1603,-2,0,0,-1,"1600-1659",8,1611,1648,14,1700,1702,2,0,0,"1700-1759",0,"",0,55,59,37,210,1,0,0
"6144",2,5,4,3,"2016-05-04","WN",19393,3820,"BWI","MD",1035,1041,6,6,0,0,"1000-1059",25,1106,1141,5,1135,1146,11,0,0,"1100-1159",0,"",0,60,65,35,210,1,1,1
"6145",2,5,4,3,"2016-05-04","WN",19393,2903,"MDW","IL",1320,1320,0,0,0,0,"1300-1359",7,1327,1525,7,1540,1532,0,0,-1,"1500-1559",0,"",0,80,72,58,402,2,0,0
"6146",2,5,4,3,"2016-05-04","WN",19393,4024,"MDW","IL",705,701,-4,0,0,-1,"0700-0759",19,720,919,6,925,925,0,0,0,"0900-0959",0,"",0,80,84,59,402,2,1,1
"6147",2,5,4,3,"2016-05-04","WN",19393,3378,"TPA","FL",1155,1346,111,111,1,7,"1100-1159",32,1418,1606,5,1410,1611,121,1,8,"1400-1459",0,"",0,135,145,108,873,4,1,0
"6148",2,5,4,3,"2016-05-04","WN",19393,4,"DAL","TX",835,834,-1,0,0,-1,"0800-0859",10,844,1155,5,1210,1200,0,0,-1,"1200-1259",0,"",0,155,146,131,1060,5,1,0
"6149",2,5,4,3,"2016-05-04","WN",19393,1710,"HOU","TX",1135,1132,-3,0,0,-1,"1100-1159",9,1141,1501,6,1515,1507,0,0,-1,"1500-1559",0,"",0,160,155,140,1131,5,1,0
"6150",2,5,4,3,"2016-05-04","OO",20304,3012,"ORD","IL",1155,1200,5,5,0,0,"1100-1159",27,1227,1429,4,1419,1433,14,0,0,"1400-1459",0,"",0,84,93,62,413,2,1,0
"6151",2,5,4,3,"2016-05-04","OO",20304,5203,"IAH","TX",731,725,-6,0,0,-1,"0700-0759",18,743,1115,4,1119,1119,0,0,0,"1100-1159",0,"",0,168,174,152,1117,5,1,1
"6152",2,5,4,3,"2016-05-04","UA",19977,648,"DEN","CO",958,953,-5,0,0,-1,"0900-0959",14,1007,1445,4,1500,1449,0,0,-1,"1500-1559",0,"",0,182,176,158,1290,6,1,0
"6153",2,5,4,3,"2016-05-04","UA",19977,734,"ORD","IL",1414,1436,22,22,1,1,"1400-1459",16,1452,1650,4,1645,1654,9,0,0,"1600-1659",0,"",0,91,78,58,413,2,0,0
"6187",2,5,5,4,"2016-05-05","DL",19790,2198,"ATL","GA",726,723,-3,0,0,-1,"0700-0759",9,732,848,3,902,851,0,0,-1,"0900-0959",0,"",0,96,88,76,526,3,1,1
"6188",2,5,5,4,"2016-05-05","DL",19790,1295,"ATL","GA",908,908,0,0,0,0,"0900-0959",14,922,1039,4,1043,1043,0,0,0,"1000-1059",0,"",0,95,95,77,526,3,1,1
"6189",2,5,5,4,"2016-05-05","EV",20366,3701,"EWR","NJ",700,652,-8,0,0,-1,"0700-0759",32,724,825,5,831,830,0,0,-1,"0800-0859",0,"",0,91,98,61,319,2,1,1
"6190",2,5,5,4,"2016-05-05","AA",19805,1904,"CLT","NC",759,805,6,6,0,0,"0700-0759",17,822,916,6,926,922,0,0,-1,"0900-0959",0,"",0,87,77,54,366,2,1,1
"6191",2,5,5,4,"2016-05-05","B6",20409,1285,"BOS","MA",625,623,-2,0,0,-1,"0600-0659",17,640,803,4,808,807,0,0,-1,"0800-0859",0,"",0,103,104,83,496,2,1,1
"6192",2,5,5,4,"2016-05-05","B6",20409,1485,"BOS","MA",845,845,0,0,0,0,"0800-0859",14,859,1021,3,1028,1024,0,0,-1,"1000-1059",0,"",0,103,99,82,496,2,1,1
"6193",2,5,5,4,"2016-05-05","WN",19393,3875,"MCO","FL",735,728,-7,0,0,-1,"0700-0759",13,741,925,4,950,929,0,0,-2,"0900-0959",0,"",0,135,121,104,834,4,1,1
"6194",2,5,5,4,"2016-05-05","WN",19393,281,"ATL","GA",825,825,0,0,0,0,"0800-0859",22,847,1001,8,1010,1009,0,0,-1,"1000-1059",0,"",0,105,104,74,526,3,1,1
"6195",2,5,5,4,"2016-05-05","WN",19393,4024,"MDW","IL",705,703,-2,0,0,-1,"0700-0759",14,717,921,5,925,926,1,0,0,"0900-0959",0,"",0,80,83,64,402,2,1,1
"6196",2,5,5,4,"2016-05-05","UA",19977,1661,"ORD","IL",736,746,10,10,0,0,"0700-0759",14,800,1004,4,1003,1008,5,0,0,"1000-1059",0,"",0,87,82,64,413,2,1,1
"6224",2,5,6,5,"2016-05-06","DL",19790,2198,"ATL","GA",726,728,2,2,0,0,"0700-0759",16,744,904,3,902,907,5,0,0,"0900-0959",0,"",0,96,99,80,526,3,1,1
"6225",2,5,6,5,"2016-05-06","EV",20366,3701,"EWR","NJ",700,657,-3,0,0,-1,"0700-0759",19,716,811,5,831,816,0,0,-1,"0800-0859",0,"",0,91,79,55,319,2,1,1
"6226",2,5,6,5,"2016-05-06","AA",19805,1904,"CLT","NC",759,836,37,37,1,2,"0700-0759",14,850,947,4,926,951,25,1,1,"0900-0959",0,"",0,87,75,57,366,2,1,1
"6227",2,5,6,5,"2016-05-06","B6",20409,1285,"BOS","MA",625,619,-6,0,0,-1,"0600-0659",17,636,754,5,808,759,0,0,-1,"0800-0859",0,"",0,103,100,78,496,2,1,1
"6228",2,5,6,5,"2016-05-06","B6",20409,1485,"BOS","MA",845,836,-9,0,0,-1,"0800-0859",10,846,1001,4,1028,1005,0,0,-2,"1000-1059",0,"",0,103,89,75,496,2,1,1
"6229",2,5,6,5,"2016-05-06","WN",19393,281,"ATL","GA",825,821,-4,0,0,-1,"0800-0859",28,849,1005,4,1010,1009,0,0,-1,"1000-1059",0,"",0,105,108,76,526,3,1,1
"6230",2,5,6,5,"2016-05-06","WN",19393,4024,"MDW","IL",705,700,-5,0,0,-1,"0700-0759",12,712,911,4,925,915,0,0,-1,"0900-0959",0,"",0,80,75,59,402,2,1,1
"6231",2,5,6,5,"2016-05-06","WN",19393,3875,"MCO","FL",735,729,-6,0,0,-1,"0700-0759",11,740,934,3,950,937,0,0,-1,"0900-0959",0,"",0,135,128,114,834,4,1,1
"6232",2,5,6,5,"2016-05-06","UA",19977,1661,"ORD","IL",740,733,-7,0,0,-1,"0700-0759",21,754,955,4,1007,959,0,0,-1,"1000-1059",0,"",0,87,86,61,413,2,1,1
"6276",2,5,7,6,"2016-05-07","DL",19790,1295,"ATL","GA",908,1013,65,65,1,4,"0900-0959",20,1033,1151,6,1042,1157,75,1,5,"1000-1059",0,"",0,94,104,78,526,3,1,1
"6277",2,5,7,6,"2016-05-07","DL",19790,1599,"ATL","GA",1050,1047,-3,0,0,-1,"1000-1059",16,1103,1219,9,1230,1228,0,0,-1,"1200-1259",0,"",0,100,101,76,526,3,1,0
"6278",2,5,7,6,"2016-05-07","DL",19790,1817,"DTW","MI",1200,1158,-2,0,0,-1,"1200-1259",10,1208,1245,7,1303,1252,0,0,-1,"1300-1359",0,"",0,63,54,37,201,1,0,0
"6279",2,5,7,6,"2016-05-07","DL",19790,2347,"ATL","GA",1244,1256,12,12,0,0,"1200-1259",13,1309,1428,5,1424,1433,9,0,0,"1400-1459",0,"",0,100,97,79,526,3,0,0
"6280",2,5,7,6,"2016-05-07","EV",20366,5102,"DTW","MI",1530,1540,10,10,0,0,"1500-1559",14,1554,1627,6,1634,1633,0,0,-1,"1600-1659",0,"",0,64,53,33,201,1,0,0
"6281",2,5,7,6,"2016-05-07","AA",19805,1426,"DFW","TX",1030,1026,-4,0,0,-1,"1000-1059",9,1035,1352,5,1408,1357,0,0,-1,"1400-1459",0,"",0,158,151,137,1067,5,1,0
"6282",2,5,7,6,"2016-05-07","B6",20409,1285,"BOS","MA",625,621,-4,0,0,-1,"0600-0659",14,635,752,4,808,756,0,0,-1,"0800-0859",0,"",0,103,95,77,496,2,1,1
"6283",2,5,7,6,"2016-05-07","WN",19393,479,"ATL","GA",1130,1135,5,5,0,0,"1100-1159",9,1144,1305,7,1310,1312,2,0,0,"1300-1359",0,"",0,100,97,81,526,3,1,0
"6284",2,5,7,6,"2016-05-07","WN",19393,1757,"BNA","TN",1025,1036,11,11,0,0,"1000-1059",12,1048,1257,7,1250,1304,14,0,0,"1200-1259",0,"",0,85,88,69,462,2,1,0
"6285",2,5,7,6,"2016-05-07","WN",19393,2377,"TPA","FL",1205,1201,-4,0,0,-1,"1200-1259",16,1217,1421,7,1425,1428,3,0,0,"1400-1459",0,"",0,140,147,124,873,4,0,0
"6286",2,5,7,6,"2016-05-07","WN",19393,3219,"TPA","FL",935,932,-3,0,0,-1,"0900-0959",12,944,1154,7,1150,1201,11,0,0,"1100-1159",0,"",0,135,149,130,873,4,1,1
"6287",2,5,7,6,"2016-05-07","WN",19393,3518,"BWI","MD",1000,956,-4,0,0,-1,"1000-1059",22,1018,1054,6,1100,1100,0,0,0,"1100-1159",0,"",0,60,64,36,210,1,1,1
"6288",2,5,7,6,"2016-05-07","WN",19393,723,"DAL","TX",1235,1230,-5,0,0,-1,"1200-1259",7,1237,1552,6,1610,1558,0,0,-1,"1600-1659",0,"",0,155,148,135,1060,5,0,0
"6289",2,5,7,6,"2016-05-07","WN",19393,4046,"FLL","FL",1145,1151,6,6,0,0,"1100-1159",9,1200,1426,7,1430,1433,3,0,0,"1400-1459",0,"",0,165,162,146,994,4,1,0
"6290",2,5,7,6,"2016-05-07","WN",19393,301,"LAS","NV",925,924,-1,0,0,-1,"0900-0959",12,936,1612,8,1635,1620,0,0,-1,"1600-1659",0,"",0,250,236,216,1910,8,1,0
"6291",2,5,7,6,"2016-05-07","WN",19393,1821,"MCO","FL",1115,1109,-6,0,0,-1,"1100-1159",11,1120,1325,18,1330,1343,13,0,0,"1300-1359",0,"",0,135,154,125,834,4,1,0
"6292",2,5,7,6,"2016-05-07","WN",19393,1914,"MCO","FL",1245,1242,-3,0,0,-1,"1200-1259",8,1250,1449,5,1500,1454,0,0,-1,"1500-1559",0,"",0,135,132,119,834,4,0,0
"6293",2,5,7,6,"2016-05-07","WN",19393,2185,"MCO","FL",830,821,-9,0,0,-1,"0800-0859",13,834,1038,6,1045,1044,0,0,-1,"1000-1059",0,"",0,135,143,124,834,4,1,1
"6294",2,5,7,6,"2016-05-07","WN",19393,1132,"MDW","IL",1110,1108,-2,0,0,-1,"1100-1159",9,1117,1312,6,1325,1318,0,0,-1,"1300-1359",0,"",0,75,70,55,402,2,1,0
"6295",2,5,7,6,"2016-05-07","WN",19393,3613,"MDW","IL",1330,1351,21,21,1,1,"1300-1359",8,1359,1554,6,1550,1600,10,0,0,"1500-1559",0,"",0,80,69,55,402,2,0,0
"6296",2,5,7,6,"2016-05-07","WN",19393,819,"RSW","FL",1340,1336,-4,0,0,-1,"1300-1359",9,1345,1601,6,1610,1607,0,0,-1,"1600-1659",0,"",0,150,151,136,966,4,0,0
"6297",2,5,7,6,"2016-05-07","WN",19393,2555,"RSW","FL",805,803,-2,0,0,-1,"0800-0859",10,813,1035,6,1035,1041,6,0,0,"1000-1059",0,"",0,150,158,142,966,4,1,1
"6298",2,5,7,6,"2016-05-07","OO",20304,3008,"ORD","IL",1155,1152,-3,0,0,-1,"1100-1159",13,1205,1400,9,1419,1409,0,0,-1,"1400-1459",0,"",0,84,77,55,413,2,1,0
"6299",2,5,7,6,"2016-05-07","OO",20304,5590,"IAH","TX",1015,1010,-5,0,0,-1,"1000-1059",17,1027,1356,7,1403,1403,0,0,0,"1400-1459",0,"",0,168,173,149,1117,5,1,0
"6300",2,5,7,6,"2016-05-07","UA",19977,648,"DEN","CO",1006,1005,-1,0,0,-1,"1000-1059",54,1059,1532,5,1508,1537,29,1,1,"1500-1559",0,"",0,182,212,153,1290,6,1,0
"6343",2,5,8,7,"2016-05-08","DL",19790,1295,"ATL","GA",908,907,-1,0,0,-1,"0900-0959",13,920,1036,5,1043,1041,0,0,-1,"1000-1059",0,"",0,95,94,76,526,3,1,1
"6344",2,5,8,7,"2016-05-08","DL",19790,1599,"ATL","GA",1050,1049,-1,0,0,-1,"1000-1059",16,1105,1220,6,1233,1226,0,0,-1,"1200-1259",0,"",0,103,97,75,526,3,1,0
"6345",2,5,8,7,"2016-05-08","EV",20366,3940,"IAH","TX",730,724,-6,0,0,-1,"0700-0759",10,734,1103,10,1124,1113,0,0,-1,"1100-1159",0,"",0,174,169,149,1117,5,1,1
"6346",2,5,8,7,"2016-05-08","EV",20366,5600,"LGA","NY",1100,1052,-8,0,0,-1,"1100-1159",15,1107,1216,7,1243,1223,0,0,-2,"1200-1259",0,"",0,103,91,69,335,2,1,0
"6347",2,5,8,7,"2016-05-08","AA",19805,1252,"DFW","TX",715,711,-4,0,0,-1,"0700-0759",14,725,1037,4,1054,1041,0,0,-1,"1000-1059",0,"",0,159,150,132,1067,5,1,1
"6348",2,5,8,7,"2016-05-08","AA",19805,1426,"DFW","TX",1030,1028,-2,0,0,-1,"1000-1059",15,1043,1352,5,1408,1357,0,0,-1,"1400-1459",0,"",0,158,149,129,1067,5,1,0
"6349",2,5,8,7,"2016-05-08","AA",19805,1815,"CLT","NC",1140,1135,-5,0,0,-1,"1100-1159",27,1202,1259,5,1309,1304,0,0,-1,"1300-1359",0,"",0,89,89,57,366,2,1,0
"6350",2,5,8,7,"2016-05-08","AA",19805,1842,"CLT","NC",1309,1304,-5,0,0,-1,"1300-1359",13,1317,1412,4,1430,1416,0,0,-1,"1400-1459",0,"",0,81,72,55,366,2,0,0
"6351",2,5,8,7,"2016-05-08","B6",20409,1285,"BOS","MA",625,611,-14,0,0,-1,"0600-0659",16,627,750,4,808,754,0,0,-1,"0800-0859",0,"",0,103,103,83,496,2,1,1
"6352",2,5,8,7,"2016-05-08","B6",20409,1485,"BOS","MA",845,835,-10,0,0,-1,"0800-0859",12,847,1015,6,1028,1021,0,0,-1,"1000-1059",0,"",0,103,106,88,496,2,1,1
"6353",2,5,8,7,"2016-05-08","WN",19393,281,"ATL","GA",825,839,14,14,0,0,"0800-0859",11,850,1004,5,1010,1009,0,0,-1,"1000-1059",0,"",0,105,90,74,526,3,1,1
"6354",2,5,8,7,"2016-05-08","WN",19393,3646,"DAL","TX",835,830,-5,0,0,-1,"0800-0859",8,838,1146,6,1210,1152,0,0,-2,"1200-1259",0,"",0,155,142,128,1060,5,1,0
"6355",2,5,8,7,"2016-05-08","WN",19393,979,"MCO","FL",725,724,-1,0,0,-1,"0700-0759",6,730,929,6,940,935,0,0,-1,"0900-0959",0,"",0,135,131,119,834,4,1,1
