"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"4910",2,4,17,7,"2016-04-17","DL",19790,665,"PIT","PA","DTW","MI",630,628,-2,0,0,-1,"0600-0659",11,639,718,5,739,723,0,0,-2,"0700-0759",0,"",0,69,55,39,201,1,1,1
"4911",2,4,17,7,"2016-04-17","DL",19790,1102,"PIT","PA","MSP","MN",640,648,8,8,0,0,"0600-0659",14,702,742,3,804,745,0,0,-2,"0800-0859",0,"",0,144,117,100,726,3,1,1
"4912",2,4,17,7,"2016-04-17","DL",19790,1108,"PIT","PA","ATL","GA",755,753,-2,0,0,-1,"0700-0759",10,803,918,4,946,922,0,0,-2,"0900-0959",0,"",0,111,89,75,526,3,1,1
"4913",2,4,17,7,"2016-04-17","EV",20366,3833,"PIT","PA","EWR","NJ",1320,1315,-5,0,0,-1,"1300-1359",10,1325,1425,7,1455,1432,0,0,-2,"1400-1459",0,"",0,95,77,60,319,2,0,0
"4914",2,4,17,7,"2016-04-17","EV",20366,3873,"PIT","PA","ORD","IL",1203,1200,-3,0,0,-1,"1200-1259",14,1214,1235,9,1244,1244,0,0,0,"1200-1259",0,"",0,101,104,81,413,2,0,0
"4915",2,4,17,7,"2016-04-17","EV",20366,4451,"PIT","PA","ORD","IL",1037,1022,-15,0,0,-1,"1000-1059",14,1036,1052,17,1118,1109,0,0,-1,"1100-1159",0,"",0,101,107,76,413,2,1,1
"4916",2,4,17,7,"2016-04-17","DL",19790,1295,"PIT","PA","ATL","GA",1119,1117,-2,0,0,-1,"1100-1159",13,1130,1244,9,1305,1253,0,0,-1,"1300-1359",0,"",0,106,96,74,526,3,1,0
"4917",2,4,17,7,"2016-04-17","DL",19790,1599,"PIT","PA","ATL","GA",1327,1323,-4,0,0,-1,"1300-1359",13,1336,1451,6,1518,1457,0,0,-2,"1500-1559",0,"",0,111,94,75,526,3,0,0
"4918",2,4,17,7,"2016-04-17","DL",19790,1903,"PIT","PA","ATL","GA",605,559,-6,0,0,-1,"0600-0659",11,610,727,5,800,732,0,0,-2,"0800-0859",0,"",0,115,93,77,526,3,1,1
"4919",2,4,17,7,"2016-04-17","OO",20304,5761,"PIT","PA","IAH","TX",600,551,-9,0,0,-1,"0600-0659",26,617,806,13,809,819,10,0,0,"0800-0859",0,"",0,189,208,169,1117,5,1,1
"4920",2,4,17,7,"2016-04-17","OO",20304,5559,"PIT","PA","DEN","CO",706,702,-4,0,0,-1,"0700-0759",11,713,837,9,853,846,0,0,-1,"0800-0859",0,"",0,227,224,204,1290,6,1,1
"4921",2,4,17,7,"2016-04-17","UA",19977,606,"PIT","PA","SFO","CA",702,709,7,7,0,0,"0700-0759",10,719,854,11,944,905,0,0,-2,"0900-0959",0,"",0,342,296,275,2254,10,1,1
"4922",2,4,17,7,"2016-04-17","UA",19977,643,"PIT","PA","ORD","IL",715,712,-3,0,0,-1,"0700-0759",16,728,735,12,755,747,0,0,-1,"0700-0759",0,"",0,100,95,67,413,2,1,1
"4923",2,4,17,7,"2016-04-17","AA",19805,1252,"PIT","PA","DFW","TX",1231,NA,NA,NA,NA,NA,"1200-1259",NA,NA,NA,NA,1435,NA,NA,NA,NA,"1400-1459",1,"B",0,184,NA,NA,1067,5,0,0
"4924",2,4,17,7,"2016-04-17","AA",19805,1347,"PIT","PA","DFW","TX",703,658,-5,0,0,-1,"0700-0759",8,706,1133,9,910,1142,NA,NA,NA,"0900-0959",0,"",1,187,NA,NA,1067,5,1,1
"4925",2,4,17,7,"2016-04-17","AA",19805,647,"PIT","PA","PHX","AZ",730,726,-4,0,0,-1,"0700-0759",10,736,834,22,912,856,0,0,-2,"0900-0959",0,"",0,282,270,238,1814,8,1,1
"4926",2,4,17,7,"2016-04-17","AA",19805,727,"PIT","PA","LAX","CA",615,607,-8,0,0,-1,"0600-0659",13,620,745,14,829,759,0,0,-2,"0800-0859",0,"",0,314,292,265,2136,9,1,1
"4927",2,4,17,7,"2016-04-17","AA",19805,821,"PIT","PA","CLT","NC",835,832,-3,0,0,-1,"0800-0859",8,840,944,20,1010,1004,0,0,-1,"1000-1059",0,"",0,95,92,64,366,2,1,1
"4928",2,4,17,7,"2016-04-17","AA",19805,865,"PIT","PA","CLT","NC",650,643,-7,0,0,-1,"0600-0659",15,658,803,13,820,816,0,0,-1,"0800-0859",0,"",0,90,93,65,366,2,1,1
"4929",2,4,17,7,"2016-04-17","AA",19805,1892,"PIT","PA","CLT","NC",520,514,-6,0,0,-1,"0001-0559",9,523,621,4,642,625,0,0,-2,"0600-0659",0,"",0,82,71,58,366,2,1,1
"4930",2,4,17,7,"2016-04-17","AA",19805,1990,"PIT","PA","PHL","PA",715,708,-7,0,0,-1,"0700-0759",8,716,800,15,839,815,0,0,-2,"0800-0859",0,"",0,84,67,44,268,2,1,1
"4931",2,4,17,7,"2016-04-17","B6",20409,1486,"PIT","PA","BOS","MA",1054,1047,-7,0,0,-1,"1000-1059",12,1059,1215,5,1224,1220,0,0,-1,"1200-1259",0,"",0,90,93,76,496,2,1,0
"4932",2,4,17,7,"2016-04-17","B6",20409,2007,"PIT","PA","FLL","FL",700,651,-9,0,0,-1,"0700-0759",8,659,910,9,953,919,0,0,-2,"0900-0959",0,"",0,173,148,131,994,4,1,1
"4933",2,4,17,7,"2016-04-17","B6",20409,1286,"PIT","PA","BOS","MA",902,854,-8,0,0,-1,"0900-0959",7,901,1017,4,1033,1021,0,0,-1,"1000-1059",0,"",0,91,87,76,496,2,1,1
"4934",2,4,17,7,"2016-04-17","WN",19393,2966,"PIT","PA","ATL","GA",725,719,-6,0,0,-1,"0700-0759",11,730,847,8,905,855,0,0,-1,"0900-0959",0,"",0,100,96,77,526,3,1,1
"4935",2,4,17,7,"2016-04-17","WN",19393,3697,"PIT","PA","BNA","TN",750,745,-5,0,0,-1,"0700-0759",13,758,802,6,820,808,0,0,-1,"0800-0859",0,"",0,90,83,64,462,2,1,1
"4936",2,4,17,7,"2016-04-17","WN",19393,4024,"PIT","PA","BWI","MD",1000,952,-8,0,0,-1,"1000-1059",11,1003,1045,5,1100,1050,0,0,-1,"1100-1159",0,"",0,60,58,42,210,1,1,1
"4937",2,4,17,7,"2016-04-17","WN",19393,1439,"PIT","PA","DEN","CO",855,859,4,4,0,0,"0800-0859",9,908,1004,7,1020,1011,0,0,-1,"1000-1059",0,"",0,205,192,176,1290,6,1,1
"4938",2,4,17,7,"2016-04-17","WN",19393,3901,"PIT","PA","FLL","FL",830,828,-2,0,0,-1,"0800-0859",13,841,1049,5,1105,1054,0,0,-1,"1100-1159",0,"",0,155,146,128,994,4,1,1
"4939",2,4,17,7,"2016-04-17","WN",19393,5186,"PIT","PA","LAS","NV",745,737,-8,0,0,-1,"0700-0759",9,746,847,11,920,858,0,0,-2,"0900-0959",0,"",0,275,261,241,1910,8,1,1
"4940",2,4,17,7,"2016-04-17","WN",19393,3651,"PIT","PA","MCO","FL",625,622,-3,0,0,-1,"0600-0659",11,633,820,8,835,828,0,0,-1,"0800-0859",0,"",0,130,126,107,834,4,1,1
"4941",2,4,17,7,"2016-04-17","WN",19393,5182,"PIT","PA","MCO","FL",1245,1305,20,20,1,1,"1200-1259",11,1316,1506,7,1455,1513,18,1,1,"1400-1459",0,"",0,130,128,110,834,4,0,0
"4942",2,4,17,7,"2016-04-17","WN",19393,281,"PIT","PA","MDW","IL",1045,1043,-2,0,0,-1,"1000-1059",9,1052,1052,4,1110,1056,0,0,-1,"1100-1159",0,"",0,85,73,60,402,2,1,1
"4943",2,4,17,7,"2016-04-17","WN",19393,3575,"PIT","PA","MDW","IL",755,748,-7,0,0,-1,"0700-0759",11,759,800,14,820,814,0,0,-1,"0800-0859",0,"",0,85,86,61,402,2,1,1
"4944",2,4,17,7,"2016-04-17","WN",19393,3646,"PIT","PA","MDW","IL",1245,1242,-3,0,0,-1,"1200-1259",14,1256,1300,6,1310,1306,0,0,-1,"1300-1359",0,"",0,85,84,64,402,2,0,0
"4945",2,4,17,7,"2016-04-17","WN",19393,3727,"PIT","PA","PHX","AZ",1135,1130,-5,0,0,-1,"1100-1159",9,1139,1235,4,1305,1239,0,0,-2,"1300-1359",0,"",0,270,249,236,1814,8,1,0
"4946",2,4,17,7,"2016-04-17","WN",19393,2199,"PIT","PA","RSW","FL",1030,1026,-4,0,0,-1,"1000-1059",9,1035,1246,4,1305,1250,0,0,-1,"1300-1359",0,"",0,155,144,131,966,4,1,0
"4947",2,4,17,7,"2016-04-17","WN",19393,3921,"PIT","PA","STL","MO",1205,1204,-1,0,0,-1,"1200-1259",9,1213,1233,3,1250,1236,0,0,-1,"1200-1259",0,"",0,105,92,80,554,3,0,0
"4948",2,4,17,7,"2016-04-17","WN",19393,3872,"PIT","PA","TPA","FL",620,615,-5,0,0,-1,"0600-0659",9,624,817,6,840,823,0,0,-2,"0800-0859",0,"",0,140,128,113,873,4,1,1
"4949",2,4,17,7,"2016-04-17","EV",20366,3701,"EWR","NJ","PIT","PA",830,827,-3,0,0,-1,"0800-0859",19,846,947,6,1002,953,0,0,-1,"1000-1059",0,"",0,92,86,61,319,2,1,1
"4950",2,4,17,7,"2016-04-17","EV",20366,3855,"IAH","TX","PIT","PA",731,726,-5,0,0,-1,"0700-0759",20,746,1119,6,1125,1125,0,0,0,"1100-1159",0,"",0,174,179,153,1117,5,1,1
"4951",2,4,17,7,"2016-04-17","EV",20366,4171,"ORD","IL","PIT","PA",1023,1021,-2,0,0,-1,"1000-1059",11,1032,1234,5,1250,1239,0,0,-1,"1200-1259",0,"",0,87,78,62,413,2,1,0
"4952",2,4,17,7,"2016-04-17","DL",19790,1295,"ATL","GA","PIT","PA",906,904,-2,0,0,-1,"0900-0959",23,927,1040,3,1044,1043,0,0,-1,"1000-1059",0,"",0,98,99,73,526,3,1,1
"4953",2,4,17,7,"2016-04-17","DL",19790,1599,"ATL","GA","PIT","PA",1105,1101,-4,0,0,-1,"1100-1159",13,1114,1228,3,1247,1231,0,0,-2,"1200-1259",0,"",0,102,90,74,526,3,1,0
"4954",2,4,17,7,"2016-04-17","AA",19805,1252,"DFW","TX","PIT","PA",715,710,-5,0,0,-1,"0700-0759",65,815,1132,5,1054,1137,43,1,2,"1000-1059",0,"",0,159,207,137,1067,5,1,1
"4955",2,4,17,7,"2016-04-17","AA",19805,1815,"CLT","NC","PIT","PA",1140,1139,-1,0,0,-1,"1100-1159",21,1200,1300,6,1309,1306,0,0,-1,"1300-1359",0,"",0,89,87,60,366,2,1,0
"4956",2,4,17,7,"2016-04-17","B6",20409,1485,"BOS","MA","PIT","PA",825,822,-3,0,0,-1,"0800-0859",15,837,953,3,1017,956,0,0,-2,"1000-1059",0,"",0,112,94,76,496,2,1,1
"4957",2,4,17,7,"2016-04-17","B6",20409,1285,"BOS","MA","PIT","PA",630,625,-5,0,0,-1,"0600-0659",15,640,753,3,823,756,0,0,-2,"0800-0859",0,"",0,113,91,73,496,2,1,1
"4958",2,4,17,7,"2016-04-17","WN",19393,3646,"DAL","TX","PIT","PA",835,832,-3,0,0,-1,"0800-0859",16,848,1205,4,1210,1209,0,0,-1,"1200-1259",0,"",0,155,157,137,1060,5,1,0
"4959",2,4,17,7,"2016-04-17","WN",19393,979,"MCO","FL","PIT","PA",725,721,-4,0,0,-1,"0700-0759",9,730,928,4,940,932,0,0,-1,"0900-0959",0,"",0,135,131,118,834,4,1,1
"4960",2,4,17,7,"2016-04-17","WN",19393,5110,"MCO","FL","PIT","PA",955,1012,17,17,1,1,"0900-0959",13,1025,1225,4,1210,1229,19,1,1,"1200-1259",0,"",0,135,137,120,834,4,1,0
"4961",2,4,17,7,"2016-04-17","WN",19393,3921,"MDW","IL","PIT","PA",900,855,-5,0,0,-1,"0900-0959",10,905,1103,4,1120,1107,0,0,-1,"1100-1159",0,"",0,80,72,58,402,2,1,1
"4962",2,4,17,7,"2016-04-17","WN",19393,281,"ATL","GA","PIT","PA",825,819,-6,0,0,-1,"0800-0859",15,834,951,3,1010,954,0,0,-2,"1000-1059",0,"",0,105,95,77,526,3,1,1
"4963",2,4,17,7,"2016-04-17","WN",19393,3727,"TPA","FL","PIT","PA",835,831,-4,0,0,-1,"0800-0859",11,842,1044,3,1055,1047,0,0,-1,"1000-1059",0,"",0,140,136,122,873,4,1,1
"4964",2,4,18,1,"2016-04-18","DL",19790,926,"PIT","PA","DTW","MI",530,527,-3,0,0,-1,"0001-0559",10,537,613,6,643,619,0,0,-2,"0600-0659",0,"",0,73,52,36,201,1,1,1
"4965",2,4,18,1,"2016-04-18","DL",19790,1102,"PIT","PA","MSP","MN",640,635,-5,0,0,-1,"0600-0659",10,645,728,3,804,731,0,0,-2,"0800-0859",0,"",0,144,116,103,726,3,1,1
"4966",2,4,18,1,"2016-04-18","DL",19790,1108,"PIT","PA","ATL","GA",755,748,-7,0,0,-1,"0700-0759",10,758,911,6,946,917,0,0,-2,"0900-0959",0,"",0,111,89,73,526,3,1,1
"4967",2,4,18,1,"2016-04-18","DL",19790,1383,"PIT","PA","ATL","GA",940,939,-1,0,0,-1,"0900-0959",10,949,1102,9,1123,1111,0,0,-1,"1100-1159",0,"",0,103,92,73,526,3,1,1
"4968",2,4,18,1,"2016-04-18","DL",19790,1903,"PIT","PA","ATL","GA",605,604,-1,0,0,-1,"0600-0659",9,613,730,7,800,737,0,0,-2,"0800-0859",0,"",0,115,93,77,526,3,1,1
"4969",2,4,18,1,"2016-04-18","EV",20366,4422,"PIT","PA","EWR","NJ",931,926,-5,0,0,-1,"0900-0959",11,937,1030,11,1100,1041,0,0,-2,"1100-1159",0,"",0,89,75,53,319,2,1,1
"4970",2,4,18,1,"2016-04-18","OO",20304,5761,"PIT","PA","IAH","TX",600,607,7,7,0,0,"0600-0659",NA,NA,NA,NA,809,NA,NA,NA,NA,"0800-0859",1,"B",0,189,NA,NA,1117,5,1,1
"4971",2,4,18,1,"2016-04-18","UA",19977,606,"PIT","PA","SFO","CA",700,714,14,14,0,0,"0700-0759",11,725,903,7,940,910,0,0,-2,"0900-0959",0,"",0,340,296,278,2254,10,1,1
"4972",2,4,18,1,"2016-04-18","UA",19977,643,"PIT","PA","ORD","IL",715,712,-3,0,0,-1,"0700-0759",16,728,734,14,755,748,0,0,-1,"0700-0759",0,"",0,100,96,66,413,2,1,1
"4973",2,4,18,1,"2016-04-18","UA",19977,773,"PIT","PA","DEN","CO",706,700,-6,0,0,-1,"0700-0759",15,715,805,6,843,811,0,0,-2,"0800-0859",0,"",0,217,191,170,1290,6,1,1
"4974",2,4,18,1,"2016-04-18","AA",19805,1347,"PIT","PA","DFW","TX",733,729,-4,0,0,-1,"0700-0759",12,741,905,16,940,921,0,0,-2,"0900-0959",0,"",0,187,172,144,1067,5,1,1
"4975",2,4,18,1,"2016-04-18","AA",19805,1933,"PIT","PA","PHL","PA",715,719,4,4,0,0,"0700-0759",40,759,850,6,839,856,17,1,1,"0800-0859",0,"",0,84,97,51,268,2,1,1
"4976",2,4,18,1,"2016-04-18","AA",19805,2011,"PIT","PA","CLT","NC",520,515,-5,0,0,-1,"0001-0559",10,525,625,5,642,630,0,0,-1,"0600-0659",0,"",0,82,75,60,366,2,1,1
"4977",2,4,18,1,"2016-04-18","AA",19805,647,"PIT","PA","PHX","AZ",730,726,-4,0,0,-1,"0700-0759",16,742,843,37,912,920,8,0,0,"0900-0959",0,"",0,282,294,241,1814,8,1,1
"4978",2,4,18,1,"2016-04-18","AA",19805,727,"PIT","PA","LAX","CA",615,609,-6,0,0,-1,"0600-0659",11,620,750,11,829,801,0,0,-2,"0800-0859",0,"",0,314,292,270,2136,9,1,1
"4979",2,4,18,1,"2016-04-18","AA",19805,1780,"PIT","PA","CLT","NC",701,657,-4,0,0,-1,"0700-0759",11,708,816,3,836,819,0,0,-2,"0800-0859",0,"",0,95,82,68,366,2,1,1
"4980",2,4,18,1,"2016-04-18","AA",19805,1797,"PIT","PA","CLT","NC",845,840,-5,0,0,-1,"0800-0859",13,853,957,20,1020,1017,0,0,-1,"1000-1059",0,"",0,95,97,64,366,2,1,1
"4981",2,4,18,1,"2016-04-18","B6",20409,1286,"PIT","PA","BOS","MA",902,852,-10,0,0,-1,"0900-0959",10,902,1017,9,1033,1026,0,0,-1,"1000-1059",0,"",0,91,94,75,496,2,1,1
"4982",2,4,18,1,"2016-04-18","B6",20409,2007,"PIT","PA","FLL","FL",700,654,-6,0,0,-1,"0700-0759",12,706,916,28,953,944,0,0,-1,"0900-0959",0,"",0,173,170,130,994,4,1,1
"4983",2,4,18,1,"2016-04-18","WN",19393,2966,"PIT","PA","ATL","GA",725,723,-2,0,0,-1,"0700-0759",7,730,844,12,905,856,0,0,-1,"0900-0959",0,"",0,100,93,74,526,3,1,1
"4984",2,4,18,1,"2016-04-18","WN",19393,554,"PIT","PA","BNA","TN",625,621,-4,0,0,-1,"0600-0659",12,633,635,7,655,642,0,0,-1,"0600-0659",0,"",0,90,81,62,462,2,1,1
"4985",2,4,18,1,"2016-04-18","WN",19393,3194,"PIT","PA","BWI","MD",600,557,-3,0,0,-1,"0600-0659",9,606,648,9,700,657,0,0,-1,"0700-0759",0,"",0,60,60,42,210,1,1,1
"4986",2,4,18,1,"2016-04-18","WN",19393,4024,"PIT","PA","BWI","MD",1000,958,-2,0,0,-1,"1000-1059",9,1007,1048,4,1100,1052,0,0,-1,"1100-1159",0,"",0,60,54,41,210,1,1,1
"4987",2,4,18,1,"2016-04-18","WN",19393,1439,"PIT","PA","DEN","CO",855,854,-1,0,0,-1,"0800-0859",7,901,946,7,1020,953,0,0,-2,"1000-1059",0,"",0,205,179,165,1290,6,1,1
"4988",2,4,18,1,"2016-04-18","WN",19393,2964,"PIT","PA","FLL","FL",630,627,-3,0,0,-1,"0600-0659",9,636,841,4,905,845,0,0,-2,"0900-0959",0,"",0,155,138,125,994,4,1,1
"4989",2,4,18,1,"2016-04-18","WN",19393,1948,"PIT","PA","LAS","NV",730,728,-2,0,0,-1,"0700-0759",9,737,834,6,905,840,0,0,-2,"0900-0959",0,"",0,275,252,237,1910,8,1,1
"4990",2,4,18,1,"2016-04-18","WN",19393,2241,"PIT","PA","MCO","FL",530,525,-5,0,0,-1,"0001-0559",14,539,728,4,740,732,0,0,-1,"0700-0759",0,"",0,130,127,109,834,4,1,1
"4991",2,4,18,1,"2016-04-18","WN",19393,3223,"PIT","PA","MDW","IL",650,649,-1,0,0,-1,"0600-0659",30,719,719,4,730,723,0,0,-1,"0700-0759",0,"",0,100,94,60,402,2,1,1
"4992",2,4,18,1,"2016-04-18","WN",19393,2199,"PIT","PA","RSW","FL",1030,1028,-2,0,0,-1,"1000-1059",8,1036,1239,7,1305,1246,0,0,-2,"1300-1359",0,"",0,155,138,123,966,4,1,0
"4993",2,4,18,1,"2016-04-18","WN",19393,2618,"PIT","PA","TPA","FL",535,529,-6,0,0,-1,"0001-0559",9,538,730,4,755,734,0,0,-2,"0700-0759",0,"",0,140,125,112,873,4,1,1
"4994",2,4,18,1,"2016-04-18","DL",19790,1383,"ATL","GA","PIT","PA",725,731,6,6,0,0,"0700-0759",10,741,858,4,900,902,2,0,0,"0900-0959",0,"",0,95,91,77,526,3,1,1
"4995",2,4,18,1,"2016-04-18","EV",20366,3701,"EWR","NJ","PIT","PA",700,657,-3,0,0,-1,"0700-0759",21,718,810,12,830,822,0,0,-1,"0800-0859",0,"",0,90,85,52,319,2,1,1
"4996",2,4,18,1,"2016-04-18","AA",19805,1904,"CLT","NC","PIT","PA",800,756,-4,0,0,-1,"0800-0859",12,808,904,4,927,908,0,0,-2,"0900-0959",0,"",0,87,72,56,366,2,1,1
"4997",2,4,18,1,"2016-04-18","B6",20409,1285,"BOS","MA","PIT","PA",630,620,-10,0,0,-1,"0600-0659",10,630,743,5,823,748,0,0,-2,"0800-0859",0,"",0,113,88,73,496,2,1,1
"4998",2,4,18,1,"2016-04-18","B6",20409,1485,"BOS","MA","PIT","PA",825,817,-8,0,0,-1,"0800-0859",12,829,943,6,1017,949,0,0,-2,"1000-1059",0,"",0,112,92,74,496,2,1,1
"4999",2,4,18,1,"2016-04-18","WN",19393,3875,"MCO","FL","PIT","PA",735,735,0,0,0,0,"0700-0759",18,753,952,6,950,958,8,0,0,"0900-0959",0,"",0,135,143,119,834,4,1,1
"5000",2,4,18,1,"2016-04-18","WN",19393,4024,"MDW","IL","PIT","PA",705,702,-3,0,0,-1,"0700-0759",16,718,915,4,925,919,0,0,-1,"0900-0959",0,"",0,80,77,57,402,2,1,1
"5001",2,4,18,1,"2016-04-18","WN",19393,281,"ATL","GA","PIT","PA",825,835,10,10,0,0,"0800-0859",16,851,1009,5,1010,1014,4,0,0,"1000-1059",0,"",0,105,99,78,526,3,1,1
"5002",2,4,19,2,"2016-04-19","DL",19790,926,"PIT","PA","DTW","MI",530,529,-1,0,0,-1,"0001-0559",11,540,616,9,643,625,0,0,-2,"0600-0659",0,"",0,73,56,36,201,1,1,1
"5003",2,4,19,2,"2016-04-19","DL",19790,1102,"PIT","PA","MSP","MN",640,636,-4,0,0,-1,"0600-0659",10,646,730,3,804,733,0,0,-2,"0800-0859",0,"",0,144,117,104,726,3,1,1
"5004",2,4,19,2,"2016-04-19","DL",19790,1108,"PIT","PA","ATL","GA",755,749,-6,0,0,-1,"0700-0759",11,800,915,16,946,931,0,0,-1,"0900-0959",0,"",0,111,102,75,526,3,1,1
"5005",2,4,19,2,"2016-04-19","DL",19790,652,"PIT","PA","MSP","MN",1700,1652,-8,0,0,-1,"1700-1759",14,1706,1758,3,1814,1801,0,0,-1,"1800-1859",0,"",0,134,129,112,726,3,0,0
"5006",2,4,19,2,"2016-04-19","DL",19790,792,"PIT","PA","ATL","GA",1525,1517,-8,0,0,-1,"1500-1559",14,1531,1647,6,1728,1653,0,0,-2,"1700-1759",0,"",0,123,96,76,526,3,0,0
"5007",2,4,19,2,"2016-04-19","DL",19790,1903,"PIT","PA","ATL","GA",605,603,-2,0,0,-1,"0600-0659",9,612,726,7,800,733,0,0,-2,"0800-0859",0,"",0,115,90,74,526,3,1,1
"5008",2,4,19,2,"2016-04-19","DL",19790,1295,"PIT","PA","ATL","GA",1119,1112,-7,0,0,-1,"1100-1159",11,1123,1237,6,1305,1243,0,0,-2,"1300-1359",0,"",0,106,91,74,526,3,1,0
"5009",2,4,19,2,"2016-04-19","DL",19790,1383,"PIT","PA","ATL","GA",940,959,19,19,1,1,"0900-0959",7,1006,1119,5,1123,1124,1,0,0,"1100-1159",0,"",0,103,85,73,526,3,1,1
"5010",2,4,19,2,"2016-04-19","DL",19790,1599,"PIT","PA","ATL","GA",1327,1327,0,0,0,0,"1300-1359",15,1342,1500,7,1518,1507,0,0,-1,"1500-1559",0,"",0,111,100,78,526,3,0,0
"5011",2,4,19,2,"2016-04-19","EV",20366,3833,"PIT","PA","EWR","NJ",1332,1328,-4,0,0,-1,"1300-1359",9,1337,1430,18,1507,1448,0,0,-2,"1500-1559",0,"",0,95,80,53,319,2,0,0
"5012",2,4,19,2,"2016-04-19","EV",20366,3873,"PIT","PA","ORD","IL",1203,1156,-7,0,0,-1,"1200-1259",11,1207,1218,16,1244,1234,0,0,-1,"1200-1259",0,"",0,101,98,71,413,2,0,0
"5013",2,4,19,2,"2016-04-19","EV",20366,4183,"PIT","PA","EWR","NJ",1509,1508,-1,0,0,-1,"1500-1559",30,1538,1653,8,1642,1701,19,1,1,"1600-1659",0,"",0,93,113,75,319,2,0,0
"5014",2,4,19,2,"2016-04-19","OO",20304,5761,"PIT","PA","IAH","TX",600,1143,343,343,1,12,"0600-0659",15,1158,1345,9,809,1354,345,1,12,"0800-0859",0,"",0,189,191,167,1117,5,1,1
"5015",2,4,19,2,"2016-04-19","OO",20304,5845,"PIT","PA","IAH","TX",1438,1525,47,47,1,3,"1400-1459",27,1552,1810,5,1653,1815,82,1,5,"1600-1659",0,"",0,195,230,198,1117,5,0,0
"5016",2,4,19,2,"2016-04-19","UA",19977,606,"PIT","PA","SFO","CA",700,655,-5,0,0,-1,"0700-0759",8,703,854,4,940,858,0,0,-2,"0900-0959",0,"",0,340,303,291,2254,10,1,1
"5017",2,4,19,2,"2016-04-19","UA",19977,643,"PIT","PA","ORD","IL",715,705,-10,0,0,-1,"0700-0759",12,717,728,11,755,739,0,0,-2,"0700-0759",0,"",0,100,94,71,413,2,1,1
"5018",2,4,19,2,"2016-04-19","UA",19977,709,"PIT","PA","DEN","CO",1603,1557,-6,0,0,-1,"1600-1659",8,1605,1707,6,1740,1713,0,0,-2,"1700-1759",0,"",0,217,196,182,1290,6,0,0
"5019",2,4,19,2,"2016-04-19","UA",19977,773,"PIT","PA","DEN","CO",706,659,-7,0,0,-1,"0700-0759",15,714,811,9,843,820,0,0,-2,"0800-0859",0,"",0,217,201,177,1290,6,1,1
"5020",2,4,19,2,"2016-04-19","AA",19805,1252,"PIT","PA","DFW","TX",1231,1223,-8,0,0,-1,"1200-1259",11,1234,1414,6,1435,1420,0,0,-1,"1400-1459",0,"",0,184,177,160,1067,5,0,0
"5021",2,4,19,2,"2016-04-19","AA",19805,1347,"PIT","PA","DFW","TX",733,730,-3,0,0,-1,"0700-0759",11,741,925,10,940,935,0,0,-1,"0900-0959",0,"",0,187,185,164,1067,5,1,1
"5022",2,4,19,2,"2016-04-19","AA",19805,1426,"PIT","PA","DFW","TX",1513,1508,-5,0,0,-1,"1500-1559",11,1519,1658,8,1720,1706,0,0,-1,"1700-1759",0,"",0,187,178,159,1067,5,0,0
"5023",2,4,19,2,"2016-04-19","AA",19805,647,"PIT","PA","PHX","AZ",730,722,-8,0,0,-1,"0700-0759",12,734,847,22,912,909,0,0,-1,"0900-0959",0,"",0,282,287,253,1814,8,1,1
"5024",2,4,19,2,"2016-04-19","AA",19805,727,"PIT","PA","LAX","CA",615,608,-7,0,0,-1,"0600-0659",10,618,757,5,829,802,0,0,-2,"0800-0859",0,"",0,314,294,279,2136,9,1,1
"5025",2,4,19,2,"2016-04-19","AA",19805,1700,"PIT","PA","CLT","NC",1200,1153,-7,0,0,-1,"1200-1259",12,1205,1304,13,1329,1317,0,0,-1,"1300-1359",0,"",0,89,84,59,366,2,0,0
"5026",2,4,19,2,"2016-04-19","AA",19805,1711,"PIT","PA","CLT","NC",1530,1523,-7,0,0,-1,"1500-1559",12,1535,1646,13,1707,1659,0,0,-1,"1700-1759",0,"",0,97,96,71,366,2,0,0
"5027",2,4,19,2,"2016-04-19","AA",19805,1780,"PIT","PA","CLT","NC",701,700,-1,0,0,-1,"0700-0759",15,715,819,5,836,824,0,0,-1,"0800-0859",0,"",0,95,84,64,366,2,1,1
"5028",2,4,19,2,"2016-04-19","AA",19805,1797,"PIT","PA","CLT","NC",845,843,-2,0,0,-1,"0800-0859",10,853,1000,12,1020,1012,0,0,-1,"1000-1059",0,"",0,95,89,67,366,2,1,1
"5029",2,4,19,2,"2016-04-19","AA",19805,1933,"PIT","PA","PHL","PA",715,1115,240,240,1,12,"0700-0759",20,1135,1221,2,839,1223,224,1,12,"0800-0859",0,"",0,84,68,46,268,2,1,1
