"","X","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_STATE_ABR","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_STATE_ABR","DEST_WAC","CRS_DEP_TIME","CRS_ARR_TIME","CRS_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"767",767,2016,4,11,19,6,"2016-11-19","UA",19977,606,14122,1412202,30198,"PIT","PA",23,14771,1477102,32457,"SFO","CA",91,710,948,338,2254,10,1,1
"768",768,2016,4,11,20,7,"2016-11-20","WN",19393,1174,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,700,1005,305,1814,8,1,1
"769",769,2016,4,11,20,7,"2016-11-20","OO",20304,5412,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1915,1959,104,413,2,0,0
"770",770,2016,4,11,21,1,"2016-11-21","EV",20366,5381,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,1715,1845,150,726,3,0,0
"771",771,2016,4,11,21,1,"2016-11-21","AA",19805,528,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1725,2011,286,1814,8,0,0
"772",772,2016,4,11,21,1,"2016-11-21","WN",19393,279,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1735,1805,90,402,2,0,0
"773",773,2016,4,11,22,2,"2016-11-22","WN",19393,1493,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1800,1955,115,526,3,0,0
"774",774,2016,4,11,22,2,"2016-11-22","DL",19790,898,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1819,2015,116,526,3,0,0
"775",775,2016,4,11,23,3,"2016-11-23","WN",19393,5910,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,925,1000,95,402,2,1,1
"776",776,2016,4,11,23,3,"2016-11-23","DL",19790,2246,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,1130,110,526,3,1,1
"777",777,2016,4,11,24,4,"2016-11-24","DL",19790,2246,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,1128,108,526,3,1,1
"778",778,2016,4,11,24,4,"2016-11-24","AA",19805,1950,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1025,1202,97,366,2,1,0
"779",779,2016,4,11,24,4,"2016-11-24","UA",19977,590,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1040,1121,101,413,2,1,1
"780",780,2016,4,11,24,4,"2016-11-24","WN",19393,6864,14122,1412202,30198,"PIT","PA",23,15016,1501603,31123,"STL","MO",64,1155,1255,120,554,3,1,0
"781",781,2016,4,11,25,5,"2016-11-25","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1129,1345,196,1067,5,1,0
"782",782,2016,4,11,25,5,"2016-11-25","WN",19393,2286,14122,1412202,30198,"PIT","PA",23,15016,1501603,31123,"STL","MO",64,1155,1255,120,554,3,1,0
"783",783,2016,4,11,25,5,"2016-11-25","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1739,1912,93,496,2,0,0
"784",784,2016,4,11,26,6,"2016-11-26","DL",19790,2379,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1452,1649,117,526,3,0,0
"785",785,2016,4,11,26,6,"2016-11-26","WN",19393,2931,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1500,1530,90,402,2,0,0
"786",786,2016,4,11,26,6,"2016-11-26","EV",20366,4049,14122,1412202,30198,"PIT","PA",23,11618,1161802,31703,"EWR","NJ",21,1508,1645,97,319,2,0,0
"787",787,2016,4,11,26,6,"2016-11-26","AA",19805,703,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1527,1703,96,366,2,0,0
"788",788,2016,4,11,26,6,"2016-11-26","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1739,1912,93,496,2,0,0
"789",789,2016,4,11,27,7,"2016-11-27","AA",19805,531,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,700,1004,304,1814,8,1,1
"790",790,2016,4,11,27,7,"2016-11-27","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,947,167,994,4,1,1
"791",791,2016,4,11,27,7,"2016-11-27","WN",19393,2878,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,720,800,100,402,2,1,1
"792",792,2016,4,11,28,1,"2016-11-28","AA",19805,2458,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1855,2114,199,1067,5,0,0
"793",793,2016,4,11,28,1,"2016-11-28","WN",19393,702,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1855,2000,65,210,1,0,0
"794",794,2016,4,11,28,1,"2016-11-28","DL",19790,306,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,2010,2200,110,526,3,0,0
"795",795,2016,4,11,29,2,"2016-11-29","AA",19805,1834,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1915,2050,95,366,2,0,0
"796",796,2016,4,11,29,2,"2016-11-29","UA",19977,514,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1915,2001,106,413,2,0,0
"797",797,2016,4,11,29,2,"2016-11-29","WN",19393,864,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,2135,2355,140,834,4,0,0
"798",798,2016,4,11,30,3,"2016-11-30","AA",19805,1823,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,840,1024,104,366,2,1,1
"799",799,2016,4,11,30,3,"2016-11-30","WN",19393,4231,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,910,1135,145,834,4,1,1
"800",800,2016,4,11,30,3,"2016-11-30","OO",20304,4652,14122,1412202,30198,"PIT","PA",23,13487,1348702,31650,"MSP","MN",63,921,1043,142,726,3,1,1
"801",801,2016,4,11,30,3,"2016-11-30","DL",19790,2246,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,1130,110,526,3,1,1
"802",802,2016,4,12,1,4,"2016-12-01","DL",19790,2379,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1450,1647,117,526,3,0,0
"803",803,2016,4,12,1,4,"2016-12-01","AA",19805,673,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1527,1703,96,366,2,0,0
"804",804,2016,4,12,1,4,"2016-12-01","WN",19393,5825,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1615,1815,300,1910,8,0,0
"805",805,2016,4,12,2,5,"2016-12-02","WN",19393,2374,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1805,1915,70,210,1,0,0
"806",806,2016,4,12,2,5,"2016-12-02","AA",19805,2041,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,1820,1948,88,268,2,0,0
"807",807,2016,4,12,4,7,"2016-12-04","WN",19393,2717,14122,1412202,30198,"PIT","PA",23,14635,1463502,31714,"RSW","FL",33,635,925,170,966,4,1,1
"808",808,2016,4,12,5,1,"2016-12-05","AA",19805,2007,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,2000,2110,70,268,2,0,0
"809",809,2016,4,12,5,1,"2016-12-05","WN",19393,3334,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,2155,15,140,834,4,0,1
"810",810,2016,4,12,6,2,"2016-12-06","WN",19393,1004,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,535,635,60,210,1,1,1
"811",811,2016,4,12,6,2,"2016-12-06","DL",19790,2290,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,600,750,110,526,3,1,1
"812",812,2016,4,12,6,2,"2016-12-06","AA",19805,829,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,842,102,366,2,1,1
"813",813,2016,4,12,7,3,"2016-12-07","WN",19393,279,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1735,1805,90,402,2,0,0
"814",814,2016,4,12,7,3,"2016-12-07","EV",20366,5493,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1745,1924,99,335,2,0,0
"815",815,2016,4,12,8,4,"2016-12-08","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1625,1800,215,1290,6,0,0
"816",816,2016,4,12,8,4,"2016-12-08","WN",19393,446,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1630,1825,115,526,3,0,0
"817",817,2016,4,12,8,4,"2016-12-08","B6",20409,1886,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,2020,2149,89,496,2,0,0
"818",818,2016,4,12,9,5,"2016-12-09","WN",19393,428,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,600,630,90,402,2,1,1
"819",819,2016,4,12,9,5,"2016-12-09","EV",20366,5576,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,929,1105,96,335,2,1,1
"820",820,2016,4,12,10,6,"2016-12-10","AA",19805,1658,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,732,955,203,1067,5,1,1
"821",821,2016,4,12,10,6,"2016-12-10","WN",19393,5880,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,750,1035,165,994,4,1,1
"822",822,2016,4,12,11,7,"2016-12-11","WN",19393,3504,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,925,1110,225,1290,6,1,1
"823",823,2016,4,12,11,7,"2016-12-11","B6",20409,1486,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1029,1159,90,496,2,1,1
"824",824,2016,4,12,11,7,"2016-12-11","UA",19977,590,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1040,1122,102,413,2,1,1
"825",825,2016,4,12,11,7,"2016-12-11","DL",19790,1295,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1114,1305,111,526,3,1,0
"826",826,2016,4,12,12,1,"2016-12-12","WN",19393,2040,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,735,935,300,1910,8,1,1
"827",827,2016,4,12,12,1,"2016-12-12","DL",19790,2126,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,750,941,111,526,3,1,1
"828",828,2016,4,12,13,2,"2016-12-13","WN",19393,3455,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1345,1415,90,402,2,0,0
"829",829,2016,4,12,13,2,"2016-12-13","DL",19790,2379,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1450,1647,117,526,3,0,0
"830",830,2016,4,12,13,2,"2016-12-13","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1619,1751,92,496,2,0,0
"831",831,2016,4,12,13,2,"2016-12-13","F9",20436,277,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1820,2000,220,1290,6,0,0
"832",832,2016,4,12,14,3,"2016-12-14","WN",19393,2040,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,735,935,300,1910,8,1,1
"833",833,2016,4,12,14,3,"2016-12-14","AA",19805,1823,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,840,1024,104,366,2,1,1
"834",834,2016,4,12,15,4,"2016-12-15","WN",19393,314,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,735,930,115,526,3,1,1
"835",835,2016,4,12,15,4,"2016-12-15","AA",19805,1823,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,835,1019,104,366,2,1,1
"836",836,2016,4,12,16,5,"2016-12-16","WN",19393,3504,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,925,1110,225,1290,6,1,1
"837",837,2016,4,12,16,5,"2016-12-16","DL",19790,2246,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,1130,110,526,3,1,1
"838",838,2016,4,12,16,5,"2016-12-16","AA",19805,1950,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1025,1202,97,366,2,1,0
"839",839,2016,4,12,17,6,"2016-12-17","WN",19393,5217,14122,1412202,30198,"PIT","PA",23,10693,1069302,30693,"BNA","TN",54,1650,1730,100,462,2,0,0
"840",840,2016,4,12,17,6,"2016-12-17","AA",19805,627,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1725,2011,286,1814,8,0,0
"841",841,2016,4,12,18,7,"2016-12-18","WN",19393,3549,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1840,2100,140,834,4,0,0
"842",842,2016,4,12,19,1,"2016-12-19","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1431,1647,196,1067,5,0,0
"843",843,2016,4,12,19,1,"2016-12-19","WN",19393,2325,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1440,1540,60,210,1,0,0
"844",844,2016,4,12,19,1,"2016-12-19","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1611,1752,221,1290,6,0,0
"845",845,2016,4,12,20,2,"2016-12-20","AA",19805,2041,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,1820,1948,88,268,2,0,0
"846",846,2016,4,12,20,2,"2016-12-20","WN",19393,582,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1840,2100,140,834,4,0,0
"847",847,2016,4,12,21,3,"2016-12-21","WN",19393,5986,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,715,800,105,402,2,1,1
"848",848,2016,4,12,22,4,"2016-12-22","WN",19393,5986,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,715,800,105,402,2,1,1
"849",849,2016,4,12,23,5,"2016-12-23","WN",19393,4009,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1500,1750,290,1814,8,0,0
"850",850,2016,4,12,23,5,"2016-12-23","AA",19805,765,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1527,1703,96,366,2,0,0
"851",851,2016,4,12,23,5,"2016-12-23","DL",19790,869,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1617,1820,123,526,3,0,0
"852",852,2016,4,12,24,6,"2016-12-24","WN",19393,440,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1255,1515,140,873,4,0,0
"853",853,2016,4,12,24,6,"2016-12-24","OO",20304,5903,14122,1412202,30198,"PIT","PA",23,12266,1226603,31453,"IAH","TX",74,1435,1700,205,1117,5,0,0
"854",854,2016,4,12,24,6,"2016-12-24","DL",19790,669,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1505,1710,125,526,3,0,0
"855",855,2016,4,12,25,7,"2016-12-25","WN",19393,1569,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1805,1915,70,210,1,0,0
"856",856,2016,4,12,25,7,"2016-12-25","AA",19805,2458,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1850,2109,199,1067,5,0,0
"857",857,2016,4,12,26,1,"2016-12-26","WN",19393,5986,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,715,800,105,402,2,1,1
"858",858,2016,4,12,27,2,"2016-12-27","WN",19393,702,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1855,2000,65,210,1,0,0
"859",859,2016,4,12,27,2,"2016-12-27","AA",19805,1834,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1905,2040,95,366,2,0,0
"860",860,2016,4,12,27,2,"2016-12-27","F9",20436,1093,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,2010,2210,300,1910,8,0,0
"861",861,2016,4,12,28,3,"2016-12-28","WN",19393,1138,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,645,750,65,210,1,1,1
"862",862,2016,4,12,28,3,"2016-12-28","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,957,177,994,4,1,1
"863",863,2016,4,12,28,3,"2016-12-28","UA",19977,606,14122,1412202,30198,"PIT","PA",23,14771,1477102,32457,"SFO","CA",91,700,945,345,2254,10,1,1
"864",864,2016,4,12,29,4,"2016-12-29","AA",19805,496,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,700,923,203,1067,5,1,1
"865",865,2016,4,12,29,4,"2016-12-29","DL",19790,1092,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,715,917,122,526,3,1,1
"866",866,2016,4,12,29,4,"2016-12-29","WN",19393,5986,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,715,800,105,402,2,1,1
"867",867,2016,4,12,30,5,"2016-12-30","WN",19393,4839,14122,1412202,30198,"PIT","PA",23,12191,1219102,31453,"HOU","TX",74,1915,2140,205,1131,5,0,0
"868",868,2016,4,12,30,5,"2016-12-30","AA",19805,2092,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,2000,2110,70,268,2,0,0
"869",869,2016,4,12,31,6,"2016-12-31","WN",19393,3498,14122,1412202,30198,"PIT","PA",23,12191,1219102,31453,"HOU","TX",74,1120,1345,205,1131,5,1,0
"870",870,2016,4,12,31,6,"2016-12-31","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1431,1647,196,1067,5,0,0
"871",871,2016,4,12,31,6,"2016-12-31","DL",19790,669,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1505,1710,125,526,3,0,0
